AAPL,BND,EEM,GLD,JPM,SPY,TSM,XOM
39.527103424072266,64.9046859741211,36.67142105102539,124.75,85.36592864990234,242.75717163085938,32.178131103515625,52.57764434814453
39.54610824584961,64.72431945800781,36.38213348388672,124.5,85.6793441772461,242.8740234375,32.1353645324707,54.4717903137207
40.669410705566406,64.66744232177734,36.44169235229492,123.95999908447266,85.98451232910156,244.5828094482422,32.45184326171875,53.68257141113281
41.365238189697266,64.80555725097656,36.943695068359375,124.27999877929688,85.6050796508789,245.60801696777344,32.71699523925781,54.23502731323242
41.37948989868164,64.78119659423828,36.44169235229492,123.44000244140625,85.56385040283203,245.28431701660156,33.136112213134766,53.998252868652344
40.595787048339844,64.82991790771484,36.07583236694336,123.73999786376953,84.44215393066406,242.9459991455078,32.60580825805664,53.582115173339844
40.64348602294922,64.92742156982422,35.87163543701172,124.20999908447266,83.60086822509766,243.24288940429688,32.32354736328125,53.66917419433594
40.40974807739258,64.90304565429688,35.75251388549805,123.5999984741211,83.2049560546875,243.3777313232422,32.751216888427734,53.7562255859375
40.75796890258789,64.89491271972656,36.05030822753906,123.86000061035156,84.62360382080078,246.50741577148438,33.05057907104492,54.69932556152344
40.5886344909668,64.79743957519531,35.79505157470703,123.37000274658203,85.02774810791016,247.3077850341797,32.61435317993164,55.31594467163086
40.73650360107422,64.91118621826172,35.863128662109375,124.05999755859375,84.47513580322266,246.7592315673828,32.554481506347656,55.330467224121094
40.64588165283203,64.9355239868164,35.81207275390625,124.80000305175781,87.05674743652344,249.44825744628906,32.58013916015625,56.37510299682617
40.76750946044922,64.99241638183594,36.09284973144531,126.69999694824219,86.75157165527344,249.87994384765625,32.89662170410156,56.75235366821289
41.02986526489258,64.96805572509766,36.29705047607422,126.4800033569336,87.17221069335938,250.38348388671875,33.3585090637207,56.96998596191406
40.79851531982422,64.83807373046875,36.2204704284668,125.05000305175781,86.9907455444336,249.4931640625,33.34139633178711,56.45492172241211
41.254058837890625,64.98432159423828,36.62036895751953,125.5,86.60311126708984,251.0399932861328,33.69208526611328,56.890193939208984
41.55457305908203,64.95989227294922,37.02878189086914,125.37000274658203,87.51038360595703,251.38177490234375,33.854610443115234,56.94822311401367
41.578433990478516,65.04925537109375,36.90115737915039,125.58000183105469,86.84229278564453,251.20196533203125,33.87171173095703,57.06428909301758
41.70722961425781,64.9193115234375,36.586341857910156,124.69000244140625,86.73507690429688,251.09402465820312,33.7434196472168,57.651912689208984
